date,temperaturemin,temperaturemax,precipitation,snowfall,snowdepth,avgwindspeed,fastest2minwinddir,fastest2minwindspeed,fastest5secwinddir,fastest5secwindspeed,fog,fogheavy,mist,rain,fogground,ice,glaze,drizzle,snow,freezingrain,smokehaze,thunder,highwind,hail,blowingsnow,dust,freezingfog
5/29/2017,64,87.1,0.08,0,0,3.13,270,12.08,280,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/30/2017,68,82,0.06,0,0,4.03,220,12.08,220,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/1/2017,62.1,84.9,0,0,0,1.57,280,10.07,270,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/3/2017,57,88,0,0,0,3.36,230,14.99,250,19.91,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
6/4/2017,61,90,0.38,0,0,5.82,240,25.95,230,33.11,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/7/2017,59,77,0,0,0,10.29,90,18.12,100,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/11/2017,66.9,90,0,0,0,6.26,240,14.99,270,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/12/2017,66.9,89.1,0,0,0,6.49,230,14.99,240,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/16/2017,70,89.1,2.3,0,0,4.03,170,23.04,160,29.08,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/25/2017,66.9,84,0,0,0,3.58,360,12.08,290,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/5/2017,70,89.1,0.47,0,0,2.46,10,12.97,340,19.91,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/8/2017,71.1,95,0.05,0,0,6.49,30,16.11,20,25.05,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/12/2017,75,93.9,0,0,0,8.72,210,16.11,210,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/13/2017,78.1,97,0,0,0,8.5,220,17,280,23.94,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/15/2017,75,93.9,0,0,0,5.82,230,16.11,230,21.03,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/18/2017,71.1,89.1,0,0,0,5.14,10,12.97,360,19.91,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/19/2017,66.9,93.9,0,0,0,2.68,70,12.08,30,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/21/2017,73.9,98.1,0,0,0,5.59,230,16.11,230,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/25/2017,73.9,91,0,0,0,4.7,110,12.97,120,16.11,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
7/26/2017,72,90,0,0,0,5.82,100,16.11,90,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/27/2017,72,93.9,0.02,0,0,7.61,230,16.11,230,21.92,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/31/2017,57.9,87.1,0,0,0,4.47,90,17,130,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/2/2017,66,91,0,0,0,3.36,50,8.95,220,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/5/2017,68,91.9,0,0,0,6.49,240,14.99,270,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/6/2017,64.9,90,0,0,0,7.61,110,14.99,100,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/9/2017,66.9,84,0,0,0,6.71,80,16.11,100,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/20/2017,71.1,95,0,0,0,3.58,70,12.97,100,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/22/2017,73.9,96.1,0,0,0,7.61,220,16.11,220,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/25/2017,68,84.9,0,0,0,5.14,80,10.07,150,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/27/2017,63,81,0,0,0,9.17,80,17,80,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/28/2017,62.1,78.1,0.03,0,0,11.41,40,21.92,50,29.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/1/2017,64,78.1,1.06,0,0,7.83,50,21.92,90,27.96,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
9/6/2017,61,82,0.52,0,0,4.92,310,16.11,310,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/15/2017,63,84.9,0,0,0,1.79,40,8.05,20,10.96,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/28/2017,63,93.9,0,0,0,3.13,50,17,50,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/1/2017,48,71.1,0,0,0,7.16,60,16.11,60,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/11/2017,73,89.1,1.12,0,0,8.05,100,21.92,90,29.08,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
10/16/2017,51.1,69.1,0.25,0,0,5.82,40,12.08,330,19.01,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/18/2017,37,68,0,0,0,2.68,40,12.08,80,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/23/2017,61,75.9,1.12,0,0,10.74,140,23.94,160,34,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
10/24/2017,52,72,0,0,0,6.49,230,16.11,240,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/7/2017,44.1,63,0.1,0,0,6.49,30,16.11,30,23.04,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/13/2017,42.1,60.1,0.64,0,0,4.25,360,12.08,340,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/25/2017,29.1,66.9,0,0,0,4.92,230,14.99,230,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/8/2017,32,43,1.33,0.31,0,5.82,30,12.97,20,18.12,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
12/9/2017,32,34,0.3,0,0,5.82,270,12.08,10,17,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
12/25/2017,30.2,46.9,0,0,0,7.61,300,19.91,290,34,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/26/2017,27.1,43,0,0,0,2.24,10,8.95,60,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/27/2017,27.1,45,0,0,0,4.7,20,12.08,360,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/30/2017,27.1,52,0,0,0,4.92,230,16.11,220,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/5/2018,12.2,31.1,0,0,0,5.59,280,17,280,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/6/2018,12.2,27.1,0,0,0,4.03,320,12.97,310,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/9/2018,29.1,63,0,0,0,2.68,120,8.95,120,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/14/2018,21.2,33.1,0,0,0,8.72,50,18.12,30,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/16/2018,20.1,46.9,0,0,0,1.79,240,8.95,240,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/25/2018,26.2,48.9,0,0,0,3.13,350,12.97,10,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/28/2018,52,60.1,1.3,0,0,5.14,40,12.97,20,19.01,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/31/2018,19.2,46.9,0,0,0,5.82,200,14.99,200,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/9/2018,28.2,57.9,0,0,0,4.03,140,14.09,190,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/15/2018,54,75,0,0,0,14.32,230,23.04,220,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/21/2018,63,77,0,0,0,8.95,230,21.03,230,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/23/2018,52,70,0,0,0,4.92,60,12.08,110,18.12,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/14/2018,31.1,44.1,0,0,0,7.61,280,18.12,310,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/24/2018,27.1,50,0.91,0.2,0,3.58,260,14.99,260,21.03,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
4/7/2018,33.1,62.1,0.99,0,0,8.05,30,21.03,20,31.99,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
4/9/2018,39.9,57,0,0,0,5.14,120,16.11,130,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/10/2018,39,62.1,0,0,0,5.37,30,14.99,40,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/22/2018,42.1,70,0,0,0,5.59,140,14.09,120,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/29/2018,44.1,66,0,0,0,5.82,320,14.99,320,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/30/2018,36,72,0,0,0,4.03,240,14.99,230,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/13/2018,66,93,0,0,0,6.04,220,14.09,240,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/17/2018,69.1,77,0.69,0,0,7.16,140,16.11,150,19.91,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/22/2018,66.9,84.9,0.05,0,0,5.82,280,17,280,27.96,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/26/2018,68,87.1,0.33,0,0,8.5,230,29.08,240,36.01,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/30/2018,73,84.9,0.49,0,0,5.59,200,21.03,190,27.96,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/31/2018,71.1,88,0,0,0,7.16,230,14.99,210,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/6/2018,61,84.9,0.23,0,0,5.14,60,16.11,330,23.04,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/11/2018,64,84.9,0.31,0,0,8.72,40,21.92,40,27.96,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/12/2018,63,70,0.01,0,0,6.26,50,14.99,80,19.01,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/21/2018,72,91.9,0.12,0,0,3.58,250,16.11,240,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/22/2018,71.1,95,0,0,0,6.04,220,23.04,220,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/24/2018,73,96.1,0.07,0,0,7.61,220,16.11,290,25.95,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/26/2018,66,73.9,0.74,0,0,6.93,80,14.99,120,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/28/2018,68,90,0,0,0,4.92,280,12.97,250,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/29/2018,70,91.9,0,0,0,4.25,60,14.09,60,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/6/2018,71.1,93,0.34,0,0,3.8,200,16.11,200,21.92,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
7/7/2018,66.9,79,0.65,0,0,9.4,40,18.12,30,25.95,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/14/2018,64.9,89.1,0,0,0,4.03,100,12.08,120,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/15/2018,68,95,0,0,0,6.04,230,14.99,30,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/16/2018,73.9,95,0,0,0,8.05,230,21.03,220,27.07,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/17/2018,72,98.1,0.1,0,0,8.5,230,17,230,23.04,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/18/2018,72,89.1,0,0,0,6.71,50,14.99,80,19.01,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/20/2018,69.1,86,0,0,0,9.4,80,18.12,100,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/24/2018,71.1,86,0,0,0,7.38,140,14.09,130,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/30/2018,72,86,0.72,0,0,4.47,210,12.97,210,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/10/2018,69.1,91,0,0,0,2.01,230,8.95,30,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/18/2018,73,88,0.49,0,0,9.84,220,17,220,23.94,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/26/2018,60.1,88,0,0,0,2.68,230,12.08,230,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/2/2018,69.1,90,0,0,0,2.24,230,19.91,230,25.05,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
9/6/2018,71.1,91.9,0,0,0,2.91,260,8.05,160,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/11/2018,68,88,0,0,0,2.91,110,14.99,140,19.01,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
9/20/2018,66.9,87.1,0,0,0,4.25,110,12.08,140,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/23/2018,64,75.9,0,0,0,5.37,40,12.97,40,17,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/27/2018,70,79,0.21,0,0,4.25,220,21.92,220,25.95,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
9/29/2018,60.1,82,0,0,0,3.36,50,10.07,100,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/4/2018,66,89.1,0,0,0,2.68,250,10.07,260,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/11/2018,63,79,2.6,0,0,11.63,150,33.11,290,53.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/20/2018,45,66,0.68,0,0,8.72,140,23.04,150,33.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/3/2019,46.9,55,0.21,0,0,2.68,230,8.95,230,12.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/10/2019,27.1,39,0,0,0,6.93,330,16.11,290,27.07,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/13/2019,32,37,1.04,0,0,7.38,40,14.99,30,19.01,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/16/2019,26.1,54,0,0,0,3.13,290,12.08,270,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/17/2019,28,48.9,0.01,0,0,4.7,230,12.97,90,18.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/18/2019,39,59,0,0,0,4.92,300,12.97,270,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/27/2019,26.1,53.1,0,0,0,2.91,210,10.07,250,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/3/2019,33.1,61,0,0,0,0,130,6.04,140,10.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/11/2019,36,46,0.15,0,0,3.58,50,10.07,110,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/22/2019,39.9,53.1,0.69,0,0,7.38,60,14.99,60,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/10/2019,46.9,68,0.04,0,0,9.4,240,25.05,240,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/12/2019,35.1,60.1,0,0,0,,,,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/12/2018,51.1,71.1,0,0,0,2.91,340,12.08,280,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/14/2018,48.9,64.9,0,0,0,3.58,100,8.05,80,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/20/2018,54,66.9,0.21,0,0,8.05,250,14.09,300,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/28/2018,42.1,64,0,0,0,8.5,230,18.12,230,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/31/2018,42.1,72,0,0,0,8.5,230,21.03,240,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/1/2018,55,75,0.11,0,0,10.29,190,21.03,200,31.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/25/2018,42.1,59,0,0,0,3.8,240,8.95,90,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
11/28/2018,25.2,42.1,0,0,0,6.71,270,16.11,260,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/5/2018,30.2,48,0,0,0,4.03,290,16.11,280,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/10/2018,30.2,34,0.73,1.89,1.18,7.61,20,16.11,30,23.94,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No
12/11/2018,27.1,44.1,0,0,1.97,3.8,280,8.95,270,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/16/2018,42.1,60.1,0,0,0,7.61,230,14.99,180,23.94,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/17/2018,36,61,0,0,0,5.82,270,14.99,300,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/24/2018,29.1,51.1,0,0,0,4.03,300,12.08,260,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/12/2014,26.2,57,0,0,0,3.58,300,14.99,280,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/14/2014,29.1,57.9,0,0,0,1.34,30,10.07,30,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/14/2015,28.2,33.1,0.01,0,0,4.92,30,12.08,30,17,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No
2/8/2015,39,72,0,0,0,14.09,230,27.96,230,38.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/14/2015,22.1,53.1,0,0,0,11.18,270,35.12,290,48.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/19/2015,12.2,23.2,0,0,0,8.5,270,18.12,270,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/23/2015,30.2,46.9,0.03,0,0,7.38,70,14.99,50,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/16/2015,41,80.1,0,0,0,4.92,230,17,300,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
12/18/2017,35.1,61,0,0,0,2.01,230,12.08,230,14.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/3/2018,9.1,32,0.06,0.91,0,4.25,360,12.97,340,23.04,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
1/8/2018,16.2,46.9,0,0,0,5.37,220,16.11,230,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/12/2018,55.9,71.1,0.5,0,0,11.41,240,23.04,230,31.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1/24/2018,34,54,0,0,0,4.03,360,16.11,20,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/19/2018,39.9,50,0.3,0,0,2.46,120,12.08,130,16.11,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2/25/2018,60.1,73,0,0,0,11.18,240,23.04,240,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/1/2018,50,57,0.59,0,0,4.47,220,14.99,260,21.03,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/9/2018,25.2,52,0,0,0,6.04,260,17,250,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/13/2018,29.1,48,0,0,1.18,6.71,290,17,270,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/17/2018,34,71.1,0.27,0,0,6.26,230,25.05,220,31.99,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
3/19/2018,44.1,64.9,0,0,0,5.59,120,12.08,230,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/26/2018,32,53.1,0,0,0,10.29,40,19.91,40,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
3/27/2018,34,48.9,0.01,0,0,5.37,220,14.09,210,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/2/2018,51.1,81,0,0,0,9.84,50,21.03,40,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/6/2018,45,73,0,0,0,11.41,240,25.95,230,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/13/2018,52,80.1,0,0,0,14.32,230,27.96,240,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/15/2018,61,82,3.31,0,0,12.53,220,38.92,210,48.09,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
4/16/2018,41,64,0,0,0,14.76,230,33.11,230,42.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/24/2018,53.1,64.9,0.85,0,0,12.3,110,29.08,110,36.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/25/2018,51.1,68,0,0,0,3.8,300,12.97,290,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/27/2018,54,73,0.01,0,0,4.92,240,14.99,260,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
4/28/2018,50,78.1,0,0,0,5.82,230,18.12,240,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/1/2018,45,82.9,0,0,0,4.47,240,16.11,230,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/5/2018,63,82,0,0,0,7.83,220,12.97,240,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/11/2018,59,89.1,0,0,0,4.03,260,14.09,250,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/16/2018,68,84.9,0.76,0,0,6.71,170,18.12,240,25.05,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/19/2018,69.1,75,0.59,0,0,8.5,170,16.11,180,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
5/23/2018,69.1,87.1,0,0,0,6.93,240,16.11,230,19.91,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
5/24/2018,68,84,0,0,0,6.93,50,16.11,110,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
6/17/2018,70,93,0,0,0,5.37,220,12.97,220,14.99,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
6/20/2018,73,93.9,0,0,0,4.47,200,17,200,21.03,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/1/2018,73,95,0.48,0,0,5.82,220,14.99,200,18.12,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/8/2018,62.1,82,0,0,0,8.05,40,17,40,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/11/2018,66.9,96.1,0.05,0,0,3.8,80,12.97,40,16.11,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
7/13/2018,68,88,0,0,0,7.61,100,16.11,130,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/21/2018,69.1,88,0.01,0,0,6.71,60,17,50,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
7/25/2018,69.1,82,0.27,0,0,3.8,280,12.97,240,16.11,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/1/2018,73,90,0.02,0,0,9.17,180,18.12,170,23.04,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/3/2018,70,77,1.12,0,0,5.82,170,21.03,170,29.97,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/6/2018,72,91.9,0.05,0,0,2.91,260,12.97,280,19.91,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/7/2018,71.1,93,0.2,0,0,6.71,270,16.11,250,25.05,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/8/2018,69.1,93.9,0.46,0,0,6.49,270,21.92,280,31.09,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
8/9/2018,69.1,90,0,0,0,4.7,260,12.08,290,18.12,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
8/13/2018,66.9,84.9,0.08,0,0,3.58,40,17,30,31.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/17/2018,73,91,0,0,0,9.62,230,19.91,230,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
8/21/2018,71.1,87.1,0.01,0,0,9.4,240,18.12,240,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/15/2018,73,77,1.85,0,0,15.88,80,29.97,90,38.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/21/2018,70,82.9,0,0,0,4.92,170,10.07,150,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/22/2018,66.9,88,0,0,0,4.47,230,10.07,160,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
9/30/2018,62.1,81,0,0,0,4.03,80,12.08,130,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
10/1/2018,60.1,82,0,0,0,2.01,80,8.95,170,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
